timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/19 19:21:13.034, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:14.041, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:15.041, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:16.041, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:17.041, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:18.041, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:19.042, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:20.042, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:21.042, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:22.042, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:23.042, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:24.042, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:25.043, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:26.043, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:27.043, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:28.043, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:29.043, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:30.043, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:31.044, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:32.044, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:33.044, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:34.044, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:35.044, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:36.044, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:37.045, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:38.045, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:39.045, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:40.045, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:41.045, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:42.045, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:43.046, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:44.046, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:45.046, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:46.046, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:47.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:48.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:49.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:50.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:51.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:52.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:53.047, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:54.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:55.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:56.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:57.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:58.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:21:59.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:00.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:01.048, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:02.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:03.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:04.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:05.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:06.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:07.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:08.049, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:09.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:10.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:11.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:12.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:13.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:14.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:15.050, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:16.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:17.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:18.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:19.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:20.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:21.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:22.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:23.051, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:24.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:25.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:26.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:27.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:28.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:29.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:30.052, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:31.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:32.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:33.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:34.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:35.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:36.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:37.053, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:38.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:39.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:40.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:41.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:42.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:43.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:44.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:45.054, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:46.055, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:47.055, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 19:22:48.055, 0, 0 %, 0 %, 1 MiB, 49140 MiB
