timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/22 00:23:21.313, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:22.317, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:23.317, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:24.317, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:25.317, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:26.317, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:27.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:28.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:29.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:30.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:31.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:32.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:33.318, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:34.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:35.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:36.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:37.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:38.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:39.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:40.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:41.319, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:42.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:43.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:44.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:45.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:46.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:47.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:48.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:49.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:50.320, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:51.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:52.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:53.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:54.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:55.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:56.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:57.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:58.321, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:23:59.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:00.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:01.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:02.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:03.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:04.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:05.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:06.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:07.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:08.322, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:09.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:10.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:11.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:12.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:13.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:14.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:15.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:16.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:17.323, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:18.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:19.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:20.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:21.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:22.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:23.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:24.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:25.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:26.324, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:27.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:28.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:29.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:30.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:31.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:32.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:33.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:34.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:35.325, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:36.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:37.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:38.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:39.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:40.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:41.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:42.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:43.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:44.326, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:45.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:46.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:47.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:48.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:49.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:50.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:51.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:52.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:53.327, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:54.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:55.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:56.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:57.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:58.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:24:59.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:00.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:01.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:02.328, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:03.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:04.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:05.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:06.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:07.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:08.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:09.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:10.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:11.329, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:12.330, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:13.330, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:14.330, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/22 00:25:15.330, 0, 0 %, 0 %, 1 MiB, 46068 MiB
